_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,14,ALLIANZ CAPITAL PROTECTED FUND 67,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.015,9822","0,01%","0,09%","0,26%","0,38%","1,14%",-,"1,18%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"429.685.599.300,63","424.003.750,00",,Apr-2026,,,,,,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700182,1
,15,ALLIANZ FIXED INCOME FUND 2,,"Allianz Global Investors Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.703,3997","-0,22%","-0,50%","0,05%","-1,15%","-1,67%","-1,74%","-2,17%","5,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.487.803.723,07","57.258.526,10",28-Jun-2016,Apr-2026,,Maks 2.00%,Rp. 100.000,31-Mar-2026,31-Mar-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700192,1
,16,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Ya,"1,367400","-0,41%","-1,11%","0,92%","0,73%","2,61%","7,15%","3,95%","19,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.353.011,74","1.731.107,28",02-Okt-2023,Apr-2026,,Maks. 3.00% p.a,USD 10.000,30-Apr-2026,30-Apr-2026,19-Mei-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1,416020","-0,39%","-1,08%","1,33%","1,78%","3,46%","7,91%","4,78%","22,34%",,,,,2026-05-21T10:20:34.700200,1
,17,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Ya,"1,407400","-0,40%","-1,08%","1,03%","0,92%","3,14%","8,27%","4,80%","21,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.927.002,82","6.388.200,00",,Apr-2026,,,,,,19-Mei-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1,469070","-0,39%","-1,03%","1,44%","1,95%","3,94%","8,93%","5,55%","24,64%",,,,,2026-05-21T10:20:34.700209,1
,18,ALLIANZ INDO ASIA EQUITY FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.083,7000","-0,31%","-4,46%","-5,64%","-9,96%","-17,03%","-15,20%","-15,07%","-9,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.315.590.342,65","18.560.856,03",06-Jan-2017,Apr-2026,,Maks 3.00%,Rp 1.000.000,31-Mar-2026,31-Mar-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700219,1
,19,ALLIANZ INDO ASIA EQUITY FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.076,5900","-0,31%","-4,45%","-5,59%","-9,90%","-16,86%","-14,85%","-14,80%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.271.243.179,76","42.329.667,57",,Apr-2026,,,,,,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700228,1
,20,ALLIANZ RUPIAH LIQUID FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.871,9500","-0,02%","-0,02%","0,03%","-0,02%","0,42%","1,21%","0,86%","3,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.541.853.717,00","17.923.709,12",09-Jun-2011,Apr-2026,,Maks 1.50%,Rp. 100.000,30-Apr-2026,30-Apr-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700237,1
,21,ALLIANZ RUPIAH LIQUID FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.890,8000","-0,02%","-0,01%","0,07%","0,05%","0,60%","1,58%","1,15%","4,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.320.319.690,00","29.278.931,59",,Apr-2026,,,,,,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700246,1
,22,ALLIANZ SRI KEHATI INDEX FUND,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Index,IDR,Tidak,"933,9300","0,24%","-1,97%","-1,14%","-6,60%","-13,80%","-13,99%","-13,93%","-11,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.540.152.446,00","135.006.134,91",31-Agt-2017,Apr-2026,,Maks 1.50%,Rp 100.000,30-Apr-2026,30-Apr-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700254,1
,23,ALLIANZ USD FIXED INCOME FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,093700","-0,06%","-0,28%","-0,17%","-0,24%","-0,16%","0,66%","0,34%","2,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.752.986,68","7.964.348,38",02-Okt-2023,Apr-2026,,"Maks. 3,00% p.a",USD 1.000,30-Apr-2026,30-Apr-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700264,1
,24,ALLIANZ USD FIXED INCOME FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,113100","-0,06%","-0,26%","-0,11%","-0,14%","0,15%","1,30%","0,83%","3,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.570.146,85","3.194.100,00",,Apr-2026,,,,,,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700274,1
,25,ALLIANZ USD FIXED INCOME FUND KELAS B2,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,099600","-0,06%","-0,27%","-0,13%","-0,17%","0,05%","1,10%","0,68%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204.703,55","185.345,01",,Apr-2026,,,,,,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700283,1
,26,ALPHA DANA EKUITAS,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.045,0957","0,25%","-2,09%","-2,28%","-5,91%","-10,14%","-9,32%","-8,86%","-0,07%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.755.686.247,55","3.511.650,79",,Apr-2026,,,,,,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700293,1
,27,ALPHA PASAR UANG,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.120,4085","0,01%","0,06%","0,15%","0,23%","0,66%","1,36%","1,01%","3,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.148.765.270,90","6.389.817,84",,Apr-2026,,,,,,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700302,1
,28,ANARGYA PERSIJA SUPERGOAL,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.113,0772","0,00%","0,00%","0,00%","0,00%","21,42%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.951.907,68","7.144,01",21-Nov-2025,Apr-2026,,Maks. 3.00%,"Rp 10.000,-",31-Mar-2026,31-Mar-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700312,1
,29,ANARGYA SUPERFUND EQUITY GROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Saham,Konvensional,IDR,Tidak,"1.750,4710","-0,41%","-2,13%","-4,73%","-4,78%","-10,99%","0,36%","4,35%","141,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.219.482.694,81","3.929.267,79",11-Okt-2021,Apr-2026,,Maksimum 3%,Rp. 20.000,31-Mar-2026,31-Mar-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700321,1
,30,ANARGYA SUPERGAMA,,"Anargya Aset Manajemen, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.132,5255","0,00%","-0,10%","-0,03%","-0,15%","-0,22%","0,87%","0,49%","2,97%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.506.409,25","25.162,36",12-Okt-2020,Apr-2026,,Maks 1%,"Rp 100.000,-",31-Mar-2026,31-Mar-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700331,1
,31,ANARGYA SUPERGROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.209,2308","-0,36%","-0,56%","0,52%","-1,34%","-2,20%","-5,21%","-3,42%","0,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.834.158.394,81","12.331.010,91",27-Agt-2021,Apr-2026,,Maks 3.00%,"Rp20,000",31-Mar-2026,31-Mar-2026,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700340,1
,32,ASHMORE DANA BALANCED NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Ya,"975,0600","0,13%","-1,50%","-1,66%","-3,58%","-6,91%","-8,37%","-7,95%","-4,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342.101.198.053,00","345.058.934,18",25-Nov-2022,Apr-2026,,Maks. 2.5%,"Rp 100.000,-",29-Sep-2024,30-Sep-2024,20-Mei-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"992,4600","0,13%","-1,48%","-1,63%","-4,06%","-6,80%","-6,73%","-7,83%","-2,56%",,,,,2026-05-21T10:20:34.700350,1
,33,ASHMORE DANA EKUITAS NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Ya,"1.115,0700","-0,13%","-4,58%","-6,90%","-9,49%","-16,57%","-12,99%","-13,55%","-8,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.850.847.675.000,00","1.545.328.758,62",11-Feb-2013,Apr-2026,,Maks 3.0%,Rp. 100.000,31-Mar-2026,31-Mar-2026,20-Mei-2026,"1.192,6545","-0,13%","-4,58%","-6,90%","-9,49%","-16,57%","-12,99%","-13,55%","-8,36%",,,,,"1.209,0700","-0,11%","-4,24%","-6,40%","-9,59%","-15,48%","-12,10%","-12,63%","-7,76%",,,,,2026-05-21T10:20:34.700360,1
,34,ASHMORE DANA OBLIGASI NUSANTARA KELAS A,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.460,6200","-0,25%","-0,46%","-0,33%","-1,72%","-3,12%","-5,54%","-5,65%","-3,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.723.282.829.414,70","7.999.380.725,45",24-Apr-2013,Apr-2026,,Maks 1.50%,Rp. 100.000,30-Apr-2026,30-Apr-2026,20-Mei-2026,"1.983,7000","-0,25%","-0,46%","0,23%","-1,16%","-1,47%","-2,29%","-2,97%","4,67%",,,,,"1.931,9477","-0,19%","-0,35%","0,18%","-0,95%","-1,13%","-1,76%","-2,29%","3,77%",,,,,2026-05-21T10:20:34.700369,1
,35,ASHMORE DANA OBLIGASI NUSANTARA KELAS B,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"977,3000","-0,25%","-0,46%","0,25%","-1,14%","-1,41%","-2,16%","-2,86%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.539.572.134,87","54.918.400,00",,Apr-2026,,,,,,20-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-21T10:20:34.700379,1
