_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,11,ALLIANZ CAPITAL PROTECTED FUND 62,,"Allianz Global Investors Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.004,1883","0,02%","0,11%","-2,30%","-2,29%","-1,39%","0,06%","-0,90%","0,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"514.295.138.663,89","500.361.000,00",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719651,1
,12,ALLIANZ CAPITAL PROTECTED FUND 63,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.003,0773","0,02%","0,11%","-2,42%","-2,40%","-1,47%","0,03%","-0,97%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"513.977.348.662,32","500.006.750,00",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719668,1
,13,ALLIANZ CAPITAL PROTECTED FUND 64,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.003,0036","0,02%","0,11%","-2,36%","-2,35%","-1,43%","0,03%","-0,94%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"513.636.610.356,42","500.004.850,00",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719675,1
,14,ALLIANZ CAPITAL PROTECTED FUND 65,,"Allianz Global Investors Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.009,8128","0,02%","0,11%","0,45%","0,47%","-1,28%","0,12%","-0,81%","0,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.709.361.006,51","77.302.750,00",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719682,1
,15,ALLIANZ CAPITAL PROTECTED FUND 67,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.013,4005","0,01%","0,09%","0,38%","0,40%","1,16%",-,"0,92%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"428.044.493.386,48","424.003.750,00",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719688,1
,16,ALLIANZ FIXED INCOME FUND 2,,"Allianz Global Investors Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.702,5902","-0,15%","-0,83%","0,65%","0,69%","-1,67%","-1,99%","-2,22%","5,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.777.660.435,78","56.617.836,72",28-Jun-2016,Mar-2026,,Maks 2.00%,Rp. 100.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719695,1
,17,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Ya,"1,355000","0,46%","0,75%","7,91%","10,44%","1,76%","4,17%","3,01%","25,54%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.139.752,57","1.703.367,82",02-Okt-2023,Mar-2026,,Maks. 3.00% p.a,USD 10.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1,395920","0,17%","-0,73%","8,06%","9,70%","1,24%","3,95%","3,29%","28,64%",,,,,2026-05-04T09:53:46.719701,1
,18,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Ya,"1,393100","0,47%","0,79%","8,09%","10,64%","2,28%","5,27%","3,73%","28,23%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.235.942,16","6.388.200,00",,Mar-2026,,,,,,30-Apr-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1,446670","0,19%","-0,66%","8,16%","9,81%","1,73%","4,98%","3,94%","30,98%",,,,,2026-05-04T09:53:46.719709,1
,19,ALLIANZ INDO ASIA EQUITY FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.148,4200","-1,97%","-3,94%","-1,50%","-1,64%","-10,33%","-10,75%","-10,00%","0,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.630.671.956,75","18.552.279,18",06-Jan-2017,Mar-2026,,Maks 3.00%,Rp 1.000.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719715,1
,20,ALLIANZ INDO ASIA EQUITY FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.140,3600","-1,97%","-3,92%","-1,44%","-1,57%","-10,15%","-10,38%","-9,75%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.973.872.824,08","42.329.667,57",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719722,1
,21,ALLIANZ RUPIAH LIQUID FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.871,3600","-0,02%","-0,06%","0,24%","0,23%","0,56%","1,39%","0,83%","3,77%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.066.973.296,00","18.782.704,22",09-Jun-2011,Mar-2026,,Maks 1.50%,Rp. 100.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719728,1
,22,ALLIANZ RUPIAH LIQUID FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.889,4200","-0,02%","-0,04%","0,30%","0,30%","0,74%","1,76%","1,08%","4,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.156.112.760,00","29.278.931,59",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719735,1
,23,ALLIANZ SRI KEHATI INDEX FUND,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Index,IDR,Tidak,"944,6900","-1,83%","-5,61%","-3,98%","-4,31%","-10,76%","-13,26%","-12,94%","-4,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.808.151.899,00","132.956.319,21",31-Agt-2017,Mar-2026,,Maks 1.50%,Rp 100.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719741,1
,24,ALLIANZ USD FIXED INCOME FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,095600","-0,06%","-0,05%","0,68%","0,77%","0,23%","0,88%","0,51%","2,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.586.527,41","7.887.630,74",02-Okt-2023,Mar-2026,,"Maks. 3,00% p.a",USD 1.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719748,1
,25,ALLIANZ USD FIXED INCOME FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,114300","-0,05%","-0,02%","0,79%","0,89%","0,55%","1,53%","0,94%","4,08%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.532.568,76","3.194.100,00",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719754,1
,26,ALLIANZ USD FIXED INCOME FUND KELAS B2,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,101000","-0,05%","-0,03%","0,75%","0,84%","0,45%","1,34%","0,81%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202.619,00","185.345,01",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719762,1
,27,ALPHA DANA EKUITAS,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.069,4931","-1,04%","-2,99%","-1,89%","-1,72%","-6,21%","-7,21%","-6,73%","6,12%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.828.140.456,88","3.511.650,79",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719768,1
,28,ALPHA PASAR UANG,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.118,7745","0,01%","0,06%","0,24%","0,25%","0,63%","1,42%","0,87%","3,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.281.316.222,38","6.523.730,28",,Mar-2026,,,,,,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719775,1
,29,ANARGYA PERSIJA SUPERGOAL,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.113,0876","0,00%","0,00%","22,28%","22,28%","14,96%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.628.372,09","5.084,61",21-Nov-2025,Mar-2026,,Maks. 3.00%,"Rp 10.000,-",31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719781,1
,30,ANARGYA SUPERFUND EQUITY GROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Saham,Konvensional,IDR,Tidak,"1.837,3608","-0,47%","0,51%","-0,50%","1,56%","-3,54%","14,61%","9,53%","172,02%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.401.956.720,34","3.466.758,76",11-Okt-2021,Mar-2026,,Maksimum 3%,Rp. 20.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719788,1
,31,ANARGYA SUPERGAMA,,"Anargya Aset Manajemen, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.132,8989","0,00%","-0,11%","-0,18%","-0,19%","-0,28%","1,16%","0,53%","3,31%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"643.987.846,80","567.417,21",12-Okt-2020,Mar-2026,,Maks 1%,"Rp 100.000,-",31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719793,1
,32,ANARGYA SUPERGROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.202,9961","0,35%","-0,96%","-0,01%","-0,13%","-2,79%","-5,99%","-3,92%","0,60%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.837.910.923,87","12.332.418,24",27-Agt-2021,Mar-2026,,Maks 3.00%,"Rp20,000",31-Mar-2026,31-Mar-2026,30-Apr-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-04T09:53:46.719801,1
,33,ASHMORE DANA BALANCED NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Ya,"991,5000","-1,13%","-2,10%","-0,73%","-0,53%","-5,46%","-6,51%","-6,40%","-1,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"341.179.392.213,00","341.603.167,99",25-Nov-2022,Mar-2026,,Maks. 2.5%,"Rp 100.000,-",29-Sep-2024,30-Sep-2024,30-Apr-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.020,2600","0,19%","-1,26%","0,40%","0,67%","-3,49%","-4,02%","-5,24%","2,12%",,,,,2026-05-04T09:53:46.719806,1
,34,ASHMORE DANA EKUITAS NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Ya,"1.197,7000","-1,59%","-3,09%","-0,30%","-0,69%","-8,01%","-6,87%","-7,14%","3,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.026.195.685.921,00","1.686.596.365,76",11-Feb-2013,Mar-2026,,Maks 3.0%,Rp. 100.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,"1.281,0337","-1,59%","-3,09%","-0,30%","-0,69%","-8,01%","-6,87%","-7,14%","3,13%",,,,,"1.311,0300","0,32%","-1,77%","1,21%","1,12%","-4,86%","-5,07%","-5,26%","4,61%",,,,,2026-05-04T09:53:46.719814,1
,35,ASHMORE DANA OBLIGASI NUSANTARA KELAS A,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.465,5200","-0,24%","-0,98%","-0,04%","0,07%","-3,64%","-5,88%","-5,34%","-2,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.398.587.177.824,50","7.775.056.876,01",24-Apr-2013,Mar-2026,,Maks 1.50%,Rp. 100.000,31-Mar-2026,31-Mar-2026,30-Apr-2026,"1.979,1237","-0,24%","-0,98%","0,52%","0,63%","-2,01%","-2,71%","-3,19%","4,83%",,,,,"1.932,1108","-0,37%","-0,95%","0,59%","0,70%","-1,21%","-2,12%","-2,28%","4,24%",,,,,2026-05-04T09:53:46.719820,1
