_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,11,ALLIANZ CAPITAL PROTECTED FUND 62,,"Allianz Global Investors Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.005,2968","0,02%","0,11%","0,11%","-2,30%","-1,39%","0,04%","-0,79%","0,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"502.456.675.988,69","500.361.000,00",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400543,1
,12,ALLIANZ CAPITAL PROTECTED FUND 63,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.004,2306","0,02%","0,11%","0,11%","-2,42%","-1,47%","0,02%","-0,85%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501.545.444.277,31","500.006.750,00",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400555,1
,13,ALLIANZ CAPITAL PROTECTED FUND 64,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.004,1293","0,02%","0,11%","0,11%","-2,36%","-1,43%","0,02%","-0,83%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501.506.685.879,23","500.004.850,00",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400563,1
,14,ALLIANZ CAPITAL PROTECTED FUND 65,,"Allianz Global Investors Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.010,8766","0,02%","0,11%","0,11%","0,45%","-1,28%","0,10%","-0,71%","0,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.061.307.537,00","77.302.750,00",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400570,1
,15,ALLIANZ CAPITAL PROTECTED FUND 67,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.014,3032","0,01%","0,09%","0,09%","0,38%","1,16%",-,"1,01%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"429.685.599.300,63","424.003.750,00",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400576,1
,16,ALLIANZ FIXED INCOME FUND 2,,"Allianz Global Investors Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.716,2823","0,76%","0,80%","0,80%","0,72%","-0,66%","-0,84%","-1,43%","6,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.487.803.723,07","57.258.526,10",28-Jun-2016,Apr-2026,,Maks 2.00%,Rp. 100.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400588,1
,17,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Ya,"1,382300","-0,31%","2,02%","2,02%","7,91%","3,74%","7,91%","5,09%","26,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.353.011,74","1.731.107,28",02-Okt-2023,Apr-2026,,Maks. 3.00% p.a,USD 10.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1,418420","1,50%","0,88%","1,50%","8,13%","5,21%","6,42%","4,96%","28,39%",,,,,2026-05-08T09:40:29.400596,1
,18,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Ya,"1,421800","-0,30%","2,06%","2,06%","8,11%","4,28%","9,04%","5,87%","29,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.927.002,82","6.388.200,00",,Apr-2026,,,,,,07-Mei-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1,470470","1,53%","0,94%","1,53%","8,27%","5,69%","7,45%","5,65%","30,75%",,,,,2026-05-08T09:40:29.400603,1
,19,ALLIANZ INDO ASIA EQUITY FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.183,7200","1,69%","3,07%","3,07%","2,66%","-7,01%","-8,23%","-7,23%","2,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.315.590.342,65","18.560.856,03",06-Jan-2017,Apr-2026,,Maks 3.00%,Rp 1.000.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400610,1
,20,ALLIANZ INDO ASIA EQUITY FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.175,6100","1,69%","3,09%","3,09%","2,73%","-6,81%","-7,84%","-6,96%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.271.243.179,76","42.329.667,57",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400617,1
,21,ALLIANZ RUPIAH LIQUID FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.872,4200","0,09%","0,06%","0,06%","0,17%","0,57%","1,35%","0,88%","3,71%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.541.853.717,00","17.923.709,12",09-Jun-2011,Apr-2026,,Maks 1.50%,Rp. 100.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400624,1
,22,ALLIANZ RUPIAH LIQUID FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.890,7600","0,09%","0,07%","0,07%","0,23%","0,75%","1,73%","1,15%","4,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.320.319.690,00","29.278.931,59",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400631,1
,23,ALLIANZ SRI KEHATI INDEX FUND,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Index,IDR,Tidak,"994,0700","2,87%","5,23%","5,23%","3,98%","-7,72%","-9,17%","-8,39%","-1,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.540.152.446,00","135.006.134,91",31-Agt-2017,Apr-2026,,Maks 1.50%,Rp 100.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400637,1
,24,ALLIANZ USD FIXED INCOME FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,097600","0,06%","0,18%","0,18%","0,70%","0,36%","1,05%","0,70%","2,97%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.752.986,68","7.964.348,38",02-Okt-2023,Apr-2026,,"Maks. 3,00% p.a",USD 1.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400644,1
,25,ALLIANZ USD FIXED INCOME FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,116600","0,06%","0,21%","0,21%","0,80%","0,68%","1,70%","1,15%","4,31%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.570.146,85","3.194.100,00",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400651,1
,26,ALLIANZ USD FIXED INCOME FUND KELAS B2,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,103200","0,06%","0,20%","0,20%","0,77%","0,57%","1,50%","1,01%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204.703,55","185.345,01",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400658,1
,27,ALPHA DANA EKUITAS,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.101,5422","1,77%","3,00%","3,00%","2,76%","-4,47%","-4,79%","-3,94%","8,68%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.755.686.247,55","3.511.650,79",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400665,1
,28,ALPHA PASAR UANG,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.119,1455","0,01%","0,03%","0,03%","0,24%","0,66%","1,38%","0,90%","3,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.148.765.270,90","6.389.817,84",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400672,1
,29,ANARGYA PERSIJA SUPERGOAL,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.113,0674","0,00%","0,00%","0,00%","23,10%","21,45%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.951.907,68","7.144,01",21-Nov-2025,Apr-2026,,Maks. 3.00%,"Rp 10.000,-",31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400678,1
,30,ANARGYA SUPERFUND EQUITY GROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Saham,Konvensional,IDR,Tidak,"1.887,0714","0,29%","2,71%","2,71%","5,34%","2,61%","15,28%","12,50%","173,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.219.482.694,81","3.929.267,79",11-Okt-2021,Apr-2026,,Maksimum 3%,Rp. 20.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400685,1
,31,ANARGYA SUPERGAMA,,"Anargya Aset Manajemen, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.133,6772","0,00%","0,07%","0,07%","-0,14%","-0,16%","1,13%","0,59%","3,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.506.409,25","25.162,36",12-Okt-2020,Apr-2026,,Maks 1%,"Rp 100.000,-",31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400692,1
,32,ANARGYA SUPERGROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.220,6354","0,88%","1,47%","1,47%","0,42%","-1,03%","-4,08%","-2,51%","1,96%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.834.158.394,81","12.331.010,91",27-Agt-2021,Apr-2026,,Maks 3.00%,"Rp20,000",31-Mar-2026,31-Mar-2026,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400698,1
,33,ASHMORE DANA BALANCED NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Ya,"1.005,6200","0,73%","1,42%","1,42%","0,87%","-3,61%","-5,53%","-5,07%","-0,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342.101.198.053,00","345.058.934,18",25-Nov-2022,Apr-2026,,Maks. 2.5%,"Rp 100.000,-",29-Sep-2024,30-Sep-2024,07-Mei-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.015,7100","0,21%","-0,28%","0,68%","-0,03%","-4,24%","-4,32%","-5,67%","1,19%",,,,,2026-05-08T09:40:29.400705,1
,34,ASHMORE DANA EKUITAS NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Ya,"1.216,2500","0,94%","1,55%","1,55%","2,96%","-5,02%","-6,27%","-5,70%","2,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.850.847.675.000,00","1.545.328.758,62",11-Feb-2013,Apr-2026,,Maks 3.0%,Rp. 100.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,"1.300,8744","0,94%","1,55%","1,55%","2,96%","-5,02%","-6,27%","-5,70%","2,40%",,,,,"1.298,9500","0,20%","-0,29%","0,56%","0,85%","-5,50%","-6,08%","-6,13%","1,63%",,,,,2026-05-08T09:40:29.400713,1
,35,ASHMORE DANA OBLIGASI NUSANTARA KELAS A,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.475,9600","1,18%","0,71%","0,71%","0,35%","-2,00%","-4,36%","-4,66%","-1,89%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.723.282.829.414,70","7.999.380.725,45",24-Apr-2013,Apr-2026,,Maks 1.50%,Rp. 100.000,31-Mar-2026,31-Mar-2026,07-Mei-2026,"2.004,5336","1,18%","1,28%","1,28%","0,92%","-0,33%","-1,08%","-1,95%","6,16%",,,,,"1.930,0977","0,26%","-0,48%","0,08%","-0,13%","-1,14%","-1,61%","-2,39%","4,05%",,,,,2026-05-08T09:40:29.400720,1
,36,ASHMORE DANA OBLIGASI NUSANTARA KELAS B,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"987,4600","1,18%","1,29%","1,29%","0,94%","-0,26%","-0,94%","-1,85%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.539.572.134,87","54.918.400,00",,Apr-2026,,,,,,07-Mei-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-05-08T09:40:29.400726,1
